date,pm10,pm2_5,carbon_monoxide,carbon_dioxide,uv_index,eu_aqi
2025-01-23 05:00:00+00:00,8.9,8.3,184.0,466.0,0.0,65.066666
2025-01-23 06:00:00+00:00,9.6,8.0,190.0,466.0,0.0,63.63667
2025-01-23 07:00:00+00:00,10.0,7.9,206.0,468.0,0.05,62.216667
2025-01-23 08:00:00+00:00,8.6,7.6,191.0,470.0,0.25,60.826668
2025-01-23 09:00:00+00:00,6.8,6.1,175.0,470.0,0.55,56.88334
2025-01-23 10:00:00+00:00,5.3,4.5,167.0,463.0,0.95,48.700005
2025-01-23 11:00:00+00:00,4.5,3.9,160.0,454.0,1.15,41.40001
2025-01-23 12:00:00+00:00,3.6,3.3,160.0,448.0,0.85,37.258335
2025-01-23 13:00:00+00:00,3.8,3.3,162.0,449.0,0.5,34.2
2025-01-23 14:00:00+00:00,6.3,5.4,184.0,452.0,0.25,31.958334
2025-01-23 15:00:00+00:00,10.5,8.8,222.0,456.0,0.05,30.133331
2025-01-23 16:00:00+00:00,15.4,12.1,256.0,458.0,0.0,28.949997
2025-01-23 17:00:00+00:00,17.3,15.2,266.0,460.0,0.0,27.616663
2025-01-23 18:00:00+00:00,23.0,21.8,280.0,462.0,0.0,26.40833
2025-01-23 19:00:00+00:00,24.2,22.7,281.0,463.0,0.0,25.716667
2025-01-23 20:00:00+00:00,29.3,26.8,299.0,463.0,0.0,25.216667
2025-01-23 21:00:00+00:00,31.6,30.6,353.0,464.0,0.0,25.058334
2025-01-23 22:00:00+00:00,27.3,25.5,362.0,465.0,0.0,25.316668
2025-01-23 23:00:00+00:00,25.8,24.1,340.0,466.0,0.0,25.39167
2025-01-24 00:00:00+00:00,27.0,25.2,346.0,466.0,0.0,25.941668
2025-01-24 01:00:00+00:00,27.5,26.3,345.0,463.0,0.0,26.775002
2025-01-24 02:00:00+00:00,24.4,23.6,332.0,458.0,0.0,27.800003
2025-01-24 03:00:00+00:00,24.5,21.8,308.0,455.0,0.0,28.541664
2025-01-24 04:00:00+00:00,25.0,22.2,289.0,455.0,0.0,29.316666
2025-01-24 05:00:00+00:00,24.8,22.6,289.0,455.0,0.0,30.416664
2025-01-24 06:00:00+00:00,24.2,22.3,285.0,456.0,0.0,31.608335
2025-01-24 07:00:00+00:00,24.1,21.7,281.0,456.0,0.1,32.8
2025-01-24 08:00:00+00:00,19.8,17.6,242.0,456.0,0.3,33.95
2025-01-24 09:00:00+00:00,15.5,15.0,226.0,455.0,0.6,34.783337
2025-01-24 10:00:00+00:00,12.5,12.4,193.0,453.0,0.95,35.525
2025-01-24 11:00:00+00:00,9.3,9.2,185.0,450.0,1.15,36.183334
2025-01-24 12:00:00+00:00,8.3,8.3,183.0,448.0,0.8,36.625004
2025-01-24 13:00:00+00:00,8.0,8.0,191.0,448.0,0.6,37.041668
2025-01-24 14:00:00+00:00,8.2,7.9,194.0,448.0,0.3,37.433334
2025-01-24 15:00:00+00:00,9.9,8.4,206.0,450.0,0.1,37.641666
2025-01-24 16:00:00+00:00,13.7,10.7,244.0,454.0,0.0,37.608334
2025-01-24 17:00:00+00:00,20.2,18.6,268.0,460.0,0.0,37.49167
2025-01-24 18:00:00+00:00,25.0,23.1,293.0,464.0,0.0,37.775
2025-01-24 19:00:00+00:00,26.8,24.1,306.0,465.0,0.0,37.883335
2025-01-24 20:00:00+00:00,26.5,24.9,308.0,464.0,0.0,38.000004
2025-01-24 21:00:00+00:00,27.1,25.2,318.0,463.0,0.0,37.84167
2025-01-24 22:00:00+00:00,26.6,24.9,316.0,463.0,0.0,37.39167
2025-01-24 23:00:00+00:00,24.7,23.4,271.0,462.0,0.0,37.341667
2025-01-25 00:00:00+00:00,19.6,17.5,245.0,462.0,0.0,37.283337
2025-01-25 01:00:00+00:00,17.0,15.8,234.0,461.0,0.0,36.641666
2025-01-25 02:00:00+00:00,16.6,15.0,226.0,460.0,0.0,35.766666
2025-01-25 03:00:00+00:00,16.1,14.4,220.0,460.0,0.0,35.05
2025-01-25 04:00:00+00:00,15.6,13.1,219.0,461.0,0.0,34.43333
2025-01-25 05:00:00+00:00,15.8,13.9,219.0,464.0,0.0,33.675
2025-01-25 06:00:00+00:00,16.5,13.8,215.0,465.0,0.0,32.95
2025-01-25 07:00:00+00:00,16.1,14.4,211.0,465.0,0.05,32.241665
2025-01-25 08:00:00+00:00,14.9,13.3,205.0,465.0,0.25,31.63333
2025-01-25 09:00:00+00:00,13.0,10.5,196.0,463.0,0.55,31.274994
2025-01-25 10:00:00+00:00,12.6,8.6,195.0,459.0,0.75,30.899994
2025-01-25 11:00:00+00:00,12.0,8.0,187.0,454.0,0.85,30.583328
2025-01-25 12:00:00+00:00,10.8,7.9,182.0,451.0,0.95,30.48333
2025-01-25 13:00:00+00:00,11.6,7.3,180.0,450.0,0.55,30.449997
2025-01-25 14:00:00+00:00,12.4,7.3,176.0,450.0,0.25,30.391659
2025-01-25 15:00:00+00:00,12.5,8.0,178.0,451.0,0.05,30.34166
2025-01-25 16:00:00+00:00,12.0,10.2,191.0,453.0,0.0,30.308327
2025-01-25 17:00:00+00:00,16.6,13.0,204.0,455.0,0.0,30.266663
2025-01-25 18:00:00+00:00,18.4,15.0,211.0,457.0,0.0,29.799997
2025-01-25 19:00:00+00:00,16.9,11.6,204.0,457.0,0.0,29.125
2025-01-25 20:00:00+00:00,15.4,10.7,195.0,455.0,0.0,28.083334
2025-01-25 21:00:00+00:00,13.9,9.9,186.0,455.0,0.0,26.900002
2025-01-25 22:00:00+00:00,14.7,9.3,188.0,457.0,0.0,25.625
2025-01-25 23:00:00+00:00,17.3,9.3,174.0,459.0,0.0,26.0
2025-01-26 00:00:00+00:00,17.1,8.1,164.0,460.0,0.0,26.399998
2025-01-26 01:00:00+00:00,16.1,8.7,177.0,458.0,0.0,26.399998
2025-01-26 02:00:00+00:00,15.8,9.6,168.0,455.0,0.0,26.399998
2025-01-26 03:00:00+00:00,15.1,9.4,165.0,453.0,0.0,26.399998
2025-01-26 04:00:00+00:00,14.0,9.2,161.0,452.0,0.0,26.0
2025-01-26 05:00:00+00:00,13.1,8.7,159.0,451.0,0.0,26.800001
2025-01-26 06:00:00+00:00,12.2,8.1,161.0,450.0,0.0,26.399998
2025-01-26 07:00:00+00:00,11.8,7.8,164.0,449.0,0.05,27.2
2025-01-26 08:00:00+00:00,11.4,8.1,162.0,449.0,0.25,27.2
2025-01-26 09:00:00+00:00,10.4,6.9,160.0,448.0,0.6,27.2
2025-01-26 10:00:00+00:00,9.6,6.6,157.0,447.0,0.95,28.4
2025-01-26 11:00:00+00:00,8.8,6.4,158.0,445.0,1.15,30.4
2025-01-26 12:00:00+00:00,9.1,6.5,159.0,445.0,1.0,30.0
2025-01-26 13:00:00+00:00,9.9,7.3,165.0,446.0,0.55,27.2
2025-01-26 14:00:00+00:00,10.7,8.4,169.0,448.0,0.2,26.399998
2025-01-26 15:00:00+00:00,10.7,8.5,174.0,451.0,0.05,26.399998
2025-01-26 16:00:00+00:00,12.2,10.8,193.0,454.0,0.0,24.400002
2025-01-26 17:00:00+00:00,18.4,16.1,214.0,458.0,0.0,22.4
2025-01-26 18:00:00+00:00,21.2,18.7,226.0,460.0,0.0,24.0
2025-01-26 19:00:00+00:00,22.6,19.7,246.0,460.0,0.0,24.0
2025-01-26 20:00:00+00:00,22.0,20.1,244.0,458.0,0.0,22.8
2025-01-26 21:00:00+00:00,20.0,18.8,227.0,457.0,0.0,21.199999
2025-01-26 22:00:00+00:00,17.5,16.9,215.0,458.0,0.0,20.925003
2025-01-26 23:00:00+00:00,13.2,12.2,198.0,460.0,0.0,21.558334
2025-01-27 00:00:00+00:00,10.8,9.5,174.0,461.0,0.0,21.800003
2025-01-27 01:00:00+00:00,7.9,7.0,162.0,459.0,0.0,22.0
2025-01-27 02:00:00+00:00,7.6,7.3,166.0,456.0,0.0,22.0
2025-01-27 03:00:00+00:00,7.2,6.3,169.0,454.0,0.0,24.400002
2025-01-27 04:00:00+00:00,7.8,5.9,170.0,453.0,0.0,24.0
2025-01-27 05:00:00+00:00,8.1,6.2,168.0,453.0,0.0,24.8
2025-01-27 06:00:00+00:00,8.2,5.5,168.0,452.0,0.0,25.599998
2025-01-27 07:00:00+00:00,7.4,4.2,161.0,450.0,0.05,26.399998
2025-01-27 08:00:00+00:00,6.3,3.5,154.0,447.0,0.25,27.6
2025-01-27 09:00:00+00:00,5.7,3.1,149.0,445.0,0.5,28.0
2025-01-27 10:00:00+00:00,5.2,2.8,147.0,444.0,0.8,28.0
2025-01-27 11:00:00+00:00,5.0,2.6,143.0,445.0,0.85,28.4
2025-01-27 12:00:00+00:00,4.8,2.4,139.0,445.0,0.85,29.2
2025-01-27 13:00:00+00:00,4.9,3.1,138.0,445.0,0.55,30.4
2025-01-27 14:00:00+00:00,5.1,3.5,141.0,445.0,0.3,30.0
2025-01-27 15:00:00+00:00,6.4,4.0,144.0,445.0,0.1,30.4
2025-01-27 16:00:00+00:00,7.2,4.3,153.0,445.0,0.0,29.2
2025-01-27 17:00:00+00:00,8.5,6.6,160.0,446.0,0.0,28.800001
2025-01-27 18:00:00+00:00,8.9,7.5,163.0,446.0,0.0,28.4
2025-01-27 19:00:00+00:00,8.7,6.4,158.0,446.0,0.0,28.800001
2025-01-27 20:00:00+00:00,9.6,9.0,157.0,447.0,0.0,28.0
2025-01-27 21:00:00+00:00,11.3,8.9,153.0,447.0,0.0,29.2
2025-01-27 22:00:00+00:00,9.2,6.5,148.0,448.0,0.0,30.8
2025-01-27 23:00:00+00:00,6.9,6.2,136.0,449.0,0.0,31.199999
2025-01-28 00:00:00+00:00,7.9,6.0,141.0,450.0,0.0,30.8
2025-01-28 01:00:00+00:00,5.3,4.6,141.0,451.0,0.0,30.4
2025-01-28 02:00:00+00:00,5.0,4.3,137.0,452.0,0.0,30.4
2025-01-28 03:00:00+00:00,4.8,4.1,135.0,452.0,0.0,30.4
2025-01-28 04:00:00+00:00,4.6,4.1,134.0,452.0,0.0,29.6
2025-01-28 05:00:00+00:00,5.9,4.6,137.0,452.0,0.0,27.6
2025-01-28 06:00:00+00:00,7.0,5.1,145.0,451.0,0.0,26.0
2025-01-28 07:00:00+00:00,6.3,4.2,148.0,450.0,0.05,24.0
2025-01-28 08:00:00+00:00,6.7,4.1,143.0,448.0,0.25,24.0
2025-01-28 09:00:00+00:00,6.3,3.6,130.0,446.0,0.4,24.8
2025-01-28 10:00:00+00:00,5.9,3.7,127.0,445.0,0.35,26.0
2025-01-28 11:00:00+00:00,5.9,3.6,122.0,444.0,0.4,26.399998
2025-01-28 12:00:00+00:00,5.5,3.3,121.0,444.0,0.4,27.2
2025-01-28 13:00:00+00:00,5.5,3.4,121.0,444.0,0.25,28.800001
2025-01-28 14:00:00+00:00,4.7,3.5,124.0,444.0,0.15,28.0
2025-01-28 15:00:00+00:00,5.1,3.9,128.0,445.0,0.05,27.6
2025-01-28 16:00:00+00:00,6.7,5.7,139.0,446.0,0.0,26.399998
2025-01-28 17:00:00+00:00,10.0,7.7,158.0,448.0,0.0,25.2
2025-01-28 18:00:00+00:00,11.5,9.0,168.0,451.0,0.0,24.0
2025-01-28 19:00:00+00:00,12.7,11.5,175.0,455.0,0.0,23.600002
2025-01-28 20:00:00+00:00,13.5,11.5,184.0,460.0,0.0,23.199999
2025-01-28 21:00:00+00:00,13.8,10.7,185.0,463.0,0.0,25.2
2025-01-28 22:00:00+00:00,14.1,10.0,184.0,462.0,0.0,24.400002
2025-01-28 23:00:00+00:00,9.7,5.6,171.0,459.0,0.0,24.400002
2025-01-29 00:00:00+00:00,9.1,5.2,156.0,457.0,0.0,28.0
2025-01-29 01:00:00+00:00,8.3,4.3,158.0,456.0,0.0,27.6
2025-01-29 02:00:00+00:00,7.6,4.1,160.0,455.0,0.0,27.2
2025-01-29 03:00:00+00:00,6.3,4.3,158.0,455.0,0.0,24.8
2025-01-29 04:00:00+00:00,6.9,4.8,161.0,457.0,0.0,25.2
2025-01-29 05:00:00+00:00,7.8,5.3,167.0,460.0,0.0,22.4
2025-01-29 06:00:00+00:00,9.3,7.5,179.0,462.0,0.0,18.4
2025-01-29 07:00:00+00:00,10.6,8.1,189.0,461.0,0.1,14.8
2025-01-29 08:00:00+00:00,11.4,7.5,193.0,458.0,0.35,18.4
2025-01-29 09:00:00+00:00,8.4,5.5,169.0,455.0,0.7,24.0
2025-01-29 10:00:00+00:00,6.1,4.1,165.0,452.0,0.95,25.2
2025-01-29 11:00:00+00:00,5.6,3.1,163.0,448.0,0.95,28.0
2025-01-29 12:00:00+00:00,5.8,3.1,160.0,446.0,0.8,28.800001
2025-01-29 13:00:00+00:00,6.3,3.6,158.0,445.0,0.7,28.800001
2025-01-29 14:00:00+00:00,6.4,3.8,166.0,444.0,0.4,28.0
2025-01-29 15:00:00+00:00,8.6,5.7,178.0,446.0,0.1,25.599998
2025-01-29 16:00:00+00:00,15.2,10.1,193.0,452.0,0.0,22.0
2025-01-29 17:00:00+00:00,18.6,14.7,241.0,460.0,0.0,19.6
2025-01-29 18:00:00+00:00,22.3,19.4,257.0,466.0,0.0,18.4
2025-01-29 19:00:00+00:00,22.8,21.1,277.0,467.0,0.0,17.6
2025-01-29 20:00:00+00:00,24.8,21.7,268.0,465.0,0.0,18.4
2025-01-29 21:00:00+00:00,22.1,18.9,248.0,464.0,0.0,19.199999
2025-01-29 22:00:00+00:00,18.9,16.7,234.0,463.0,0.0,18.8
2025-01-29 23:00:00+00:00,15.7,13.1,197.0,463.0,0.0,19.6
2025-01-30 00:00:00+00:00,13.1,10.9,185.0,462.0,0.0,20.8
2025-01-30 01:00:00+00:00,11.7,10.3,183.0,461.0,0.0,21.199999
2025-01-30 02:00:00+00:00,11.1,8.9,178.0,460.0,0.0,21.6
2025-01-30 03:00:00+00:00,10.6,9.2,177.0,459.0,0.0,21.6
2025-01-30 04:00:00+00:00,10.9,9.1,176.0,459.0,0.0,21.6
2025-01-30 05:00:00+00:00,11.1,9.6,166.0,460.0,0.0,20.4
2025-01-30 06:00:00+00:00,12.9,9.0,180.0,460.0,0.0,20.475002
2025-01-30 07:00:00+00:00,14.8,10.4,192.0,459.0,0.1,20.599998
2025-01-30 08:00:00+00:00,16.2,11.2,205.0,458.0,0.3,20.791666
2025-01-30 09:00:00+00:00,16.0,12.6,195.0,456.0,0.65,21.099998
2025-01-30 10:00:00+00:00,10.6,7.1,184.0,454.0,1.1,25.2
2025-01-30 11:00:00+00:00,7.6,4.8,172.0,451.0,1.3,28.0
2025-01-30 12:00:00+00:00,6.6,4.2,161.0,449.0,1.2,30.8
2025-01-30 13:00:00+00:00,6.7,4.4,160.0,446.0,0.85,32.0
2025-01-30 14:00:00+00:00,7.4,5.5,162.0,444.0,0.45,31.199999
2025-01-30 15:00:00+00:00,10.4,7.2,174.0,444.0,0.1,28.800001
2025-01-30 16:00:00+00:00,14.7,9.8,212.0,449.0,0.0,23.199999
2025-01-30 17:00:00+00:00,22.1,18.7,245.0,457.0,0.0,22.483332
2025-01-30 18:00:00+00:00,25.0,21.9,266.0,463.0,0.0,22.816668
2025-01-30 19:00:00+00:00,26.4,22.0,272.0,465.0,0.0,23.025002
2025-01-30 20:00:00+00:00,26.1,22.5,267.0,465.0,0.0,23.099998
2025-01-30 21:00:00+00:00,24.4,21.5,248.0,465.0,0.0,23.166666
2025-01-30 22:00:00+00:00,21.8,17.9,234.0,465.0,0.0,23.383331
2025-01-30 23:00:00+00:00,17.3,13.2,206.0,465.0,0.0,23.48333
2025-01-31 00:00:00+00:00,15.1,11.3,196.0,463.0,0.0,23.491667
2025-01-31 01:00:00+00:00,12.3,11.0,185.0,459.0,0.0,23.525
2025-01-31 02:00:00+00:00,11.4,10.4,180.0,454.0,0.0,23.583332
2025-01-31 03:00:00+00:00,10.5,8.6,185.0,451.0,0.0,23.708328
2025-01-31 04:00:00+00:00,10.9,9.7,188.0,452.0,0.0,23.658333
2025-01-31 05:00:00+00:00,12.3,9.7,200.0,456.0,0.0,23.708334
2025-01-31 06:00:00+00:00,14.7,12.9,220.0,458.0,0.0,23.716667
2025-01-31 07:00:00+00:00,17.5,14.8,234.0,456.0,0.1,24.041668
2025-01-31 08:00:00+00:00,19.3,15.4,234.0,453.0,0.4,24.40833
2025-01-31 09:00:00+00:00,20.9,15.4,220.0,450.0,0.8,24.758331
2025-01-31 10:00:00+00:00,15.8,13.0,223.0,449.0,1.15,24.991663
2025-01-31 11:00:00+00:00,14.3,11.5,215.0,448.0,1.3,25.48333
2025-01-31 12:00:00+00:00,11.9,9.1,206.0,448.0,1.15,26.041664
2025-01-31 13:00:00+00:00,12.6,8.4,212.0,449.0,0.85,27.2
2025-01-31 14:00:00+00:00,13.9,9.5,226.0,450.0,0.4,26.783333
2025-01-31 15:00:00+00:00,18.4,15.3,249.0,451.0,0.1,27.116665
2025-01-31 16:00:00+00:00,24.5,20.2,305.0,453.0,0.0,27.791664
2025-01-31 17:00:00+00:00,30.3,26.0,318.0,454.0,0.0,28.658333
2025-01-31 18:00:00+00:00,29.6,27.7,299.0,456.0,0.0,29.266665
2025-01-31 19:00:00+00:00,31.4,29.8,294.0,458.0,0.0,29.75
2025-01-31 20:00:00+00:00,26.8,25.7,290.0,459.0,0.0,30.4
2025-01-31 21:00:00+00:00,24.5,23.4,294.0,460.0,0.0,30.666666
2025-01-31 22:00:00+00:00,23.9,22.9,285.0,459.0,0.0,30.825
2025-01-31 23:00:00+00:00,21.2,20.4,259.0,457.0,0.0,31.241667
2025-02-01 00:00:00+00:00,17.2,16.4,249.0,455.0,0.0,31.841667
2025-02-01 01:00:00+00:00,15.1,14.5,243.0,454.0,0.0,32.266666
2025-02-01 02:00:00+00:00,14.6,14.0,242.0,453.0,0.0,32.55833
2025-02-01 03:00:00+00:00,15.1,13.3,229.0,453.0,0.0,32.858334
2025-02-01 04:00:00+00:00,14.2,12.8,210.0,455.0,0.0,33.249996
2025-02-01 05:00:00+00:00,15.5,13.3,215.0,458.0,0.0,33.508327
2025-02-01 06:00:00+00:00,17.0,15.1,221.0,459.0,0.0,33.80833
2025-02-01 07:00:00+00:00,17.3,15.8,228.0,457.0,0.05,33.991665
2025-02-01 08:00:00+00:00,17.3,15.7,236.0,454.0,0.15,34.074993
2025-02-01 09:00:00+00:00,15.4,14.2,221.0,451.0,0.35,34.099995
2025-02-01 10:00:00+00:00,12.4,10.2,204.0,450.0,0.8,33.999996
2025-02-01 11:00:00+00:00,11.5,8.0,198.0,449.0,1.2,33.766666
2025-02-01 12:00:00+00:00,10.8,7.1,188.0,449.0,1.2,33.475
2025-02-01 13:00:00+00:00,10.8,7.2,187.0,448.0,0.85,33.30833
2025-02-01 14:00:00+00:00,10.3,7.9,188.0,447.0,0.45,33.208332
2025-02-01 15:00:00+00:00,12.1,8.2,196.0,448.0,0.15,33.075
2025-02-01 16:00:00+00:00,15.9,13.2,225.0,452.0,0.0,32.483334
2025-02-01 17:00:00+00:00,26.8,23.4,270.0,458.0,0.0,31.900003
2025-02-01 18:00:00+00:00,31.5,27.9,294.0,462.0,0.0,31.68334
2025-02-01 19:00:00+00:00,43.2,40.7,333.0,463.0,0.0,31.700005
2025-02-01 20:00:00+00:00,40.3,38.2,335.0,463.0,0.0,32.608337
2025-02-01 21:00:00+00:00,42.2,40.2,348.0,463.0,0.0,33.65
2025-02-01 22:00:00+00:00,42.5,40.6,350.0,464.0,0.0,35.050003
2025-02-01 23:00:00+00:00,41.1,39.3,343.0,466.0,0.0,36.525
2025-02-02 00:00:00+00:00,38.2,36.4,336.0,468.0,0.0,38.100002
2025-02-02 01:00:00+00:00,37.3,34.0,339.0,470.0,0.0,39.766666
2025-02-02 02:00:00+00:00,37.1,34.0,343.0,471.0,0.0,42.783333
2025-02-02 03:00:00+00:00,39.2,35.0,325.0,471.0,0.0,46.11666
2025-02-02 04:00:00+00:00,33.2,30.5,292.0,469.0,0.0,49.73333
2025-02-02 05:00:00+00:00,29.7,28.3,266.0,465.0,0.0,52.683327
2025-02-02 06:00:00+00:00,26.9,23.3,261.0,462.0,0.0,55.18332
2025-02-02 07:00:00+00:00,25.5,22.8,247.0,459.0,0.1,56.549988
2025-02-02 08:00:00+00:00,22.3,20.9,243.0,456.0,0.4,57.716652
2025-02-02 09:00:00+00:00,20.9,18.2,237.0,454.0,0.9,58.583336
2025-02-02 10:00:00+00:00,18.1,15.5,232.0,453.0,1.3,59.25
2025-02-02 11:00:00+00:00,16.5,13.7,224.0,452.0,1.5,60.026665
2025-02-02 12:00:00+00:00,16.4,12.5,219.0,451.0,1.1,60.216667
2025-02-02 13:00:00+00:00,15.4,12.4,209.0,450.0,0.8,60.396667
2025-02-02 14:00:00+00:00,15.2,12.1,206.0,448.0,0.4,60.57
2025-02-02 15:00:00+00:00,16.7,12.9,212.0,449.0,0.1,60.71
2025-02-02 16:00:00+00:00,21.4,16.8,227.0,453.0,0.0,60.866665
2025-02-02 17:00:00+00:00,26.6,24.3,267.0,459.0,0.0,60.986668
2025-02-02 18:00:00+00:00,30.3,26.4,281.0,463.0,0.0,61.01667
2025-02-02 19:00:00+00:00,33.5,30.9,294.0,464.0,0.0,60.966667
2025-02-02 20:00:00+00:00,33.8,32.2,305.0,465.0,0.0,60.64
2025-02-02 21:00:00+00:00,32.5,30.2,295.0,465.0,0.0,60.440002
2025-02-02 22:00:00+00:00,31.8,29.3,288.0,466.0,0.0,60.106663
2025-02-02 23:00:00+00:00,28.7,24.3,276.0,468.0,0.0,58.649994
2025-02-03 00:00:00+00:00,26.100000381469727,24.200000762939453,279.0,469.0,0.0,56.149993896484375
2025-02-03 01:00:00+00:00,26.700000762939453,22.600000381469727,267.0,468.0,0.0,54.116668701171875
2025-02-03 02:00:00+00:00,27.600000381469727,22.299999237060547,270.0,467.0,0.0,52.216651916503906
2025-02-03 03:00:00+00:00,27.5,23.200000762939453,273.0,466.0,0.0,50.26666259765625
2025-02-03 04:00:00+00:00,28.700000762939453,24.600000381469727,281.0,466.0,0.0,48.29999542236328
2025-02-03 05:00:00+00:00,31.5,27.200000762939453,287.0,466.0,0.0,47.316673278808594
2025-02-03 06:00:00+00:00,33.70000076293945,28.799999237060547,298.0,465.0,0.0,47.133331298828125
2025-02-03 07:00:00+00:00,34.0,29.799999237060547,298.0,461.0,0.05000000074505806,48.04999542236328
2025-02-03 08:00:00+00:00,23.700000762939453,21.899999618530273,279.0,455.0,0.25,49.21666717529297
2025-02-03 09:00:00+00:00,17.0,15.0,243.0,450.0,0.6499999761581421,49.383338928222656
2025-02-03 10:00:00+00:00,14.699999809265137,11.800000190734863,227.0,448.0,1.100000023841858,48.849998474121094
2025-02-03 11:00:00+00:00,12.899999618530273,10.0,209.0,448.0,1.350000023841858,48.23332977294922
2025-02-03 12:00:00+00:00,11.699999809265137,9.0,203.0,448.0,1.399999976158142,47.616668701171875
2025-02-03 13:00:00+00:00,11.699999809265137,9.0,203.0,448.0,1.0499999523162842,47.0333251953125
2025-02-03 14:00:00+00:00,11.899999618530273,9.5,204.0,447.0,0.5,46.46666717529297
2025-02-03 15:00:00+00:00,13.100000381469727,11.399999618530273,217.0,448.0,0.15000000596046448,46.0333251953125
2025-02-03 16:00:00+00:00,17.600000381469727,14.0,243.0,450.0,0.0,45.78333282470703
2025-02-03 17:00:00+00:00,24.600000381469727,22.299999237060547,290.0,453.0,0.0,45.31666564941406
2025-02-03 18:00:00+00:00,27.700000762939453,26.100000381469727,305.0,455.0,0.0,44.98332977294922
2025-02-03 19:00:00+00:00,35.099998474121094,31.399999618530273,341.0,456.0,0.0,44.933326721191406
2025-02-03 20:00:00+00:00,39.400001525878906,35.70000076293945,343.0,456.0,0.0,45.01665496826172
2025-02-03 21:00:00+00:00,33.0,30.799999237060547,333.0,456.0,0.0,45.599998474121094
2025-02-03 22:00:00+00:00,30.899999618530273,27.200000762939453,321.0,458.0,0.0,45.699989318847656
2025-02-03 23:00:00+00:00,28.299999237060547,24.899999618530273,304.0,460.0,0.0,45.349998474121094
2025-02-04 00:00:00+00:00,28.0,23.5,263.0,461.0,0.0,45.45000457763672
2025-02-04 01:00:00+00:00,27.100000381469727,23.5,262.0,461.0,0.0,45.333335876464844
2025-02-04 02:00:00+00:00,24.899999618530273,22.600000381469727,263.0,461.0,0.0,45.48333740234375
2025-02-04 03:00:00+00:00,24.0,22.0,260.0,461.0,0.0,45.53333282470703
2025-02-04 04:00:00+00:00,23.799999237060547,22.0,254.0,462.0,0.0,45.333335876464844
2025-02-04 05:00:00+00:00,25.299999237060547,22.0,257.0,463.0,0.0,44.900001525878906
2025-02-04 06:00:00+00:00,27.200000762939453,23.100000381469727,279.0,462.0,0.0,44.03333282470703
2025-02-04 07:00:00+00:00,30.200000762939453,24.700000762939453,294.0,459.0,0.15000000596046448,43.083335876464844
2025-02-04 08:00:00+00:00,26.600000381469727,23.799999237060547,280.0,454.0,0.5,42.23333740234375
2025-02-04 09:00:00+00:00,22.0,18.899999618530273,256.0,450.0,1.0499999523162842,42.55000305175781
2025-02-04 10:00:00+00:00,18.5,16.700000762939453,235.0,449.0,1.5499999523162842,43.20000457763672
2025-02-04 11:00:00+00:00,17.299999237060547,15.699999809265137,232.0,449.0,1.7999999523162842,44.01667022705078
2025-02-04 12:00:00+00:00,16.0,14.600000381469727,223.0,449.0,1.600000023841858,44.96666717529297
2025-02-04 13:00:00+00:00,16.200000762939453,14.800000190734863,211.0,448.0,1.100000023841858,45.900001525878906
2025-02-04 14:00:00+00:00,19.299999237060547,16.700000762939453,224.0,448.0,0.550000011920929,46.866668701171875
2025-02-04 15:00:00+00:00,21.700000762939453,18.600000381469727,237.0,449.0,0.15000000596046448,48.066673278808594
2025-02-04 16:00:00+00:00,26.600000381469727,23.799999237060547,276.0,454.0,0.0,49.26666259765625
2025-02-04 17:00:00+00:00,34.20000076293945,30.100000381469727,349.0,461.0,0.0,50.900001525878906
2025-02-04 18:00:00+00:00,41.5,36.599998474121094,398.0,466.0,0.0,52.20000457763672
2025-02-04 19:00:00+00:00,50.29999923706055,48.29999923706055,420.0,466.0,0.0,53.949989318847656
2025-02-04 20:00:00+00:00,52.29999923706055,50.20000076293945,449.0,465.0,0.0,56.76667022705078
2025-02-04 21:00:00+00:00,57.599998474121094,55.29999923706055,459.0,463.0,0.0,59.18334197998047
2025-02-04 22:00:00+00:00,62.0,57.20000076293945,423.0,462.0,0.0,60.65333557128906
2025-02-04 23:00:00+00:00,45.79999923706055,40.5,373.0,461.0,0.0,61.6533317565918
